"Kod";"Nazwa";"Rodzaje wydatków";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2005";146188682;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2006";144002396,73;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2007";198397803,51;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2008";209223757,10;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2009";175676084,08;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2010";385386573,27;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2011";403552528,47;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2012";402698642,65;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2013";396322169,60;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2014";465268878,03;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2015";368804055,91;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2016";298858105,58;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2017";495601289,95;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2018";598802413,88;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2019";434219122,39;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2020";401207350,95;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2021";527283793,14;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2022";642916271,90;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2023";629566323,00;"zł";"";
