"Kod";"Nazwa";"Rodzaje wydatków";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3000000;"WIELKOPOLSKIE";"ogółem";"2001";26109885;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2002";26446737;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2003";30091329;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2004";34707724;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2005";40566041;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2006";45106608,11;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2007";44078668,30;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2008";42778234,76;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2009";42432855,81;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2010";45940616,02;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2011";53841197,24;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2012";52633490,43;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2013";48541342,24;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2014";45795228,15;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2015";42489654,83;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2016";49560253,84;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2017";60494532,12;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2018";109504584,69;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2019";102612804,48;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2020";116493511,37;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2021";138006821,25;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2022";169355372,93;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2023";190280768,54;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"1999";23081560;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2000";23270556;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2001";19273352;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2002";19259287;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2003";21356485;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2004";23369945;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2005";25198339;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2006";25169153,18;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2007";25019643,92;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2008";25018763,61;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2009";25513790,80;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2010";26876461,90;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2011";30882715,46;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2012";20292328,57;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2013";18580477,77;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2014";18079323,07;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2015";16515491,96;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2016";16642166,89;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2017";16037579,18;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2018";15863579,09;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2019";16740211,94;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2020";18493625,17;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2021";20622628,36;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2022";20567741,21;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2023";23406521,42;"zł";"";
