"Kod";"Nazwa";"Rodzaje wydatków";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2008";1116260,56;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2009";37501238,50;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2010";2690969,60;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2011";3773178,80;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2012";4497420,61;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2013";1202667,22;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2014";1331355,73;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2015";1120911,29;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2016";1244198,54;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2017";1201402,77;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2018";1273765,64;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2019";1457130,33;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2020";2090712,54;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2021";1871407,09;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2022";1893645,60;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2023";2413606,12;"zł";"";
