"Kod";"Nazwa";"Rodzaje wydatków";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2006";38437400,56;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2007";37562570,80;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2008";50937503,43;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2009";60423821,19;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2010";74609503,10;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2011";71274743,90;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2012";74354690,74;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2013";82285533,73;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2014";77211614,53;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2015";76200907,55;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2016";77515350,52;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2017";86442015,60;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2018";106049164,74;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2019";111430363,74;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2020";148937152,71;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2021";228502220,72;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2022";212352034,34;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2023";217404120,47;"zł";"";
